,sentimentannotation,sentence,category,rule_scores,sentimentclass
1297,1,Björn Ferry sköt lugnt och säkert hela tävlingen och mot slutet visade han sin styrka som skidåkare .,8 sidor,1,"[nan, nan, -1.0, 1.0, nan, 1.0, 0.0, 0.0, nan, nan, 0.0, 1.0, nan, nan, 1.0, nan, 0.0, nan]"
1298,−1,Filmen visade hur amerikanska soldater sköt ihjäl oskyldiga människor på en gata i Irak .,8 sidor,1,"[0.0, 1.0, nan, 0.0, 0.0, -1.0, nan, 1.0, 0.0, nan, nan, 0.0, nan, nan, nan]"
1299,1,"Men mamman gjorde helt rätt , visade det sig .",8 sidor,1,"[nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, nan, nan]"
1300,1,Nu visade han än en gång vilken bra slalomåkare han är .,8 sidor,1,"[nan, 1.0, nan, nan, nan, 0.0, nan, 1.0, 0.0, nan, 0.0, nan]"
1301,1,Brasilien visade upp ett fantastiskt spel och har alla chanser att nå VM-finalen.,8 sidor,1,"[nan, 1.0, nan, nan, 1.0, 0.0, nan, 0.0, nan, 1.0, nan, 0.0, nan, nan]"
1302,0,Det visade laget i den andra matchen mot Arsenal i Champions League .,8 sidor,1,"[nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 1.0, nan, nan]"
1303,−1,Men Nordkorea visade att laget kan ställa till problem för de andra motståndarna i gruppen .,8 sidor,0,"[nan, nan, 1.0, nan, 0.0, 1.0, 0.0, nan, -1.0, nan, nan, 0.0, -1.0, nan, 0.0, nan]"
1304,1,Lagets 36-åring Sergej Obuchov visade att han fortfarande är en målkung .,8 sidor,1,"[0.0, nan, nan, nan, 1.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1305,1,Emil Jönsson visade att han vill vara med och slåss om guldet i sprint .,8 sidor,1,"[nan, nan, 1.0, nan, nan, 0.0, 0.0, nan, nan, -1.0, nan, 1.0, nan, 0.0, nan]"
1306,0,Alla deras spår visade det .,8 sidor,0,"[nan, nan, 0.0, 0.0, nan, nan]"
1307,0,Hon visade också upp en blodig kniv .,8 sidor,-1,"[nan, 0.0, nan, nan, nan, -1.0, 0.0, nan]"
1308,1,Drogba visade att den skadade armen är okej .,8 sidor,0,"[nan, 1.0, nan, nan, -1.0, 0.0, 0.0, nan, nan]"
1309,1,Men här visade killarna hur gärna de vill till EM .,8 sidor,1,"[nan, nan, 1.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan]"
1310,1,"Henrik Zetterberg , Niklas Kronwall , nye backen Erik Karlsson och de andra storstjärnorna visade att Tre Kronor kan slåss om guld den här gången .",8 sidor,0,"[nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, -1.0, nan, 1.0, nan, nan, 0.0, nan]"
1311,0,Det visade sig att mannen var påverkad av droger .,8 sidor,0,"[nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan]"
1312,1,Den 11-årige svensken visade att han vill vara med och slåss i världstoppen .,8 sidor,-1,"[nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, -1.0, nan, nan, nan]"
1313,−1,Tv-bilder visade pansarbilar som körde mot demonstranterna i full fart .,8 sidor,1,"[nan, 1.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
1314,0,Det visade hon i den här tävlingen .,8 sidor,1,"[nan, 1.0, nan, nan, nan, nan, 0.0, nan]"
1315,0,Domarna såg vad Zlatan gjorde och visade ut honom .,8 sidor,1,"[0.0, 0.0, nan, nan, 0.0, nan, 1.0, nan, nan, nan]"
1316,1,Bostons målvakt Tim Thomas visade toppform och släppte inte in några mål alls .,8 sidor,1,"[nan, 0.0, nan, nan, 1.0, 0.0, nan, -0.0, nan, nan, nan, -0.0, nan, nan]"
1317,1,"Usain Bolt visade bra form och vann 100 meter på tiden 9,79.",8 sidor,1,"[nan, nan, 1.0, 1.0, 0.0, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan]"
1318,−1,Wikileaks avslöjade också hemliga papper som visade att USA kände till att fångar torterades av irakiska poliser och militärer .,8 sidor,-1,"[nan, 0.0, nan, 0.0, 0.0, nan, 1.0, nan, nan, 0.0, nan, nan, -1.0, -1.0, nan, 0.0, 0.0, nan, 0.0, nan]"
1319,1,Men i Globen visade Jelena Isinbajeva att hon tänker slåss om guldet i VM .,8 sidor,1,"[nan, nan, 0.0, 1.0, nan, nan, nan, nan, 0.0, -1.0, nan, 1.0, nan, nan, nan]"
1320,0,"Det visade sig senare att rånarna inte sköt med ett dödligt vapen , utan med en startpistol .",8 sidor,1,"[nan, 1.0, nan, nan, nan, 1.0, nan, 1.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan]"
1321,0,Men det visade sig vara fel .,8 sidor,0,"[nan, nan, 1.0, nan, 0.0, -1.0, nan]"
1322,0,Han visade polisen till ett lager där de hade gömt flera ton kemiska ämnen som kan användas för att tillverka bomber .,8 sidor,1,"[nan, 1.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, nan]"
1323,−1,Testerna visade att hans hjärta inte är bra .,8 sidor,0,"[0.0, 1.0, nan, nan, -0.0, nan, -0.0, -1.0, nan]"
1324,1,Trestegshopparen Christian Olsson visade också vad han kan .,8 sidor,1,"[nan, nan, nan, 1.0, nan, nan, nan, 0.0, nan]"
1325,0,Det visade hon i tävlingen British open som avslutades i helgen .,8 sidor,1,"[nan, 1.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
1326,−1,En av filmerna visade hur amerikanska soldater dödade oskyldiga människor i landet Irak .,8 sidor,0,"[nan, nan, 0.0, 0.0, nan, 0.0, 0.0, -1.0, 1.0, 0.0, nan, 0.0, nan, nan]"
1327,−1,Sverige visade inte upp något mästarspel .,8 sidor,-1,"[nan, -1.0, nan, nan, nan, nan, nan]"
1328,1,PSG visade upp ett lysande spel .,8 sidor,1,"[nan, 0.0, nan, nan, 1.0, 0.0, nan]"
1329,0,Poliserna visade bilderna och brödernas vänner och grannar kände igen dem .,8 sidor,1,"[0.0, 1.0, 0.0, nan, 0.0, 1.0, nan, 0.0, 0.0, nan, nan, nan]"
1330,1,Zlatan visade att han var värd pengarna det kostade klubben att köpa honom .,8 sidor,1,"[nan, 1.0, nan, nan, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan]"
1331,0,Det visade han i helgens världscuptävling i Schweiz .,8 sidor,1,"[nan, 1.0, nan, nan, 0.0, nan, nan, nan, nan]"
1332,1,"I kväll visade vi att vi är riktigt bra , sade Malmös anfallare Magnus Eriksson efter matchen .",8 sidor,1,"[nan, 0.0, 1.0, nan, nan, nan, 0.0, 1.0, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
1333,0,Det visade hon i helgens tävlingar i Bruksvallarna .,8 sidor,1,"[nan, 1.0, nan, nan, 0.0, 0.0, nan, nan, nan]"
1334,1,PSG visade sin hemmapublik att laget kan spela jämnt med Barcelona .,8 sidor,1,"[nan, 1.0, nan, 0.0, nan, 0.0, 1.0, 0.0, 0.0, nan, nan, nan]"
1335,1,Kommentarerna från er bloggläsare värmer verkligen så mycket	.,Bloggmix 2017,0,"[0.0, nan, nan, nan, 0.0, nan, nan, nan, nan]"
1336,1,Jag älskar verkligen att blogga och har flyttat min blogg till Vi med barn	.,Bloggmix 2017,1,"[nan, 1.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
1337,−1,Jag har haft ett jävligt tufft år och jag har fått hjälp från familj och vänner och utan dem hade det inte gått.,Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, 1.0, 1.0, nan, 0.0, nan, 1.0, nan, nan, nan, -0.0, nan, nan, 1.0, nan]"
1338,1,Jag hoppas att min lilla skara läsare följer med till min nya bloggadress men om ni inte gör det vill jag säga tack.,Bloggmix 2017,1,"[nan, 1.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, -0.0, nan, -0.0, nan, 0.0, 1.0, nan]"
1339,1,"Nytt år, nya möjligheter och ny bloggportal.",Bloggmix 2017,1,"[0.0, 0.0, nan, 0.0, 1.0, nan, 0.0, nan, nan]"
1340,0,På riktigt.,Bloggmix 2017,1,"[nan, 1.0, nan]"
1341,1,Bloggen är en tröst för mig när jag mår dåligt och när ni tar er tid att kommentera känns mina problem inte så hopplösa längre.,Bloggmix 2017,1,"[0.0, 0.0, nan, 1.0, nan, nan, nan, nan, 0.0, -1.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, -0.0, nan, 1.0, nan, nan, 1.0, nan, nan]"
1342,1,Det ska bli jätteroligt med förändring och jag hoppas att det ger möjlighet till ännu fler inlägg och fortfarande ha kvalité.,Bloggmix 2017,1,"[nan, 0.0, 0.0, 1.0, nan, 0.0, nan, nan, 1.0, nan, nan, 0.0, 1.0, nan, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan]"
1343,1,Det är skönt att nå ut till andra som har gått / går igenom samma sak och finna tröst i era ord.,Bloggmix 2017,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, nan, nan, 0.0, 1.0, nan, 1.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan]"
1344,1,Dessa blommor skulle jag mer än gärna ha hemma som vardagsblommor och som sagt på måndagar kanske jag skulle köpa hem en färgglad bukett att ställa på bordet så en får lite extra energi och pepp med sig in i den nya veckan.,Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 1.0, nan, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan]"
1345,0,"Men vi kör på denna termin så får vi se , annars får vi kanske ta ett ” sabbatsår ” från simskolan så kanske det lossnar om det har med åldern att göra.",Bloggmix 2017,1,"[nan, nan, 0.0, nan, nan, 0.0, nan, 1.0, nan, 0.0, nan, nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
1346,1,Jag har i och för sig en orkidé som verkar trivas som tusan.,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 1.0, nan, nan, nan]"
1347,1,"Idag ska vi åka till nått ställe som heter Exploratoriet här i Skellefteå , det ska tydligen vara nått super spännande ställe med massor av experiment.",Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, nan, 0.0, nan]"
1348,1,De håller våra ungar i shack och lär dem lite grejer medans föräldrarna försöker tjäna pengar till hyran.,Bloggmix 2017,-1,"[nan, 0.0, nan, -1.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan]"
1349,0,Han fyller 5.,Bloggmix 2017,0,"[nan, 0.0, nan, nan]"
1350,1,Jag fick en sådan himla gullig kommentar som gjorde att jag fnissade till och vart så himla glad.,Bloggmix 2017,1,"[nan, 1.0, nan, nan, nan, 1.0, 0.0, nan, 0.0, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan]"
1351,1,Jag var på ett fantastiskt vegetariskt / veganskt julbord tillsammans med LetsFaceIt på restaurangen Koloni på telefonplan tillsammans med ett härligt gäng youtubers och bloggare.,Bloggmix 2017,1,"[nan, 0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 1.0, 0.0, nan, nan, 0.0, nan]"
1352,0,Det höll jag på att glömma.,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, 0.0, nan]"
1353,0,Vi avslutade med en fika på Sandy´s innan vi handlade och for hem igen.,Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan]"
1354,0,"Vi fick klämma på , känna på och prova på bärselen.",Bloggmix 2017,1,"[nan, 1.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
1355,1,Och super enkel.,Bloggmix 2017,1,"[nan, 0.0, 1.0, nan]"
1356,0,Den får inte vara kall och inte överkokt.,Bloggmix 2017,-1,"[nan, -1.0, nan, -0.0, 0.0, nan, nan, -0.0, nan]"
1357,−1,Det vart en stor sorg för Alfons som i flera dagar letade efter flugan varje gång vi åkte bil .,Bloggmix 2017,-1,"[nan, 0.0, nan, 0.0, -1.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
1358,−1,Inte är jag gift heller .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, nan]"
1359,1,"Dagen Idag är det en riktig stalldag , älskar dessa dagar när jag är hemma hela dagen och kan pyssla och fixa i stallet i lugn och ro .",Bloggmix 2017,1,"[0.0, nan, 0.0, nan, nan, 1.0, nan, nan, 1.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, nan, 1.0, nan]"
1360,0,"Trodde självklart inte att han skulle komma ihåg det , det var menat som en tröst för stunden för att vi skulle sluta leta och gå in i stället .",Bloggmix 2017,0,"[-0.0, -1.0, nan, nan, nan, 0.0, 1.0, nan, nan, nan, nan, -0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1361,−1,På en fest hade det bara varit ytligt socialiserande .,Bloggmix 2017,1,"[nan, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan]"
1362,0,De är mest kända för sin produkt Sleepcarrier som funnits på marknaden ett tag .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
1363,0,"Det fanns bland annat doftljus , inredning och choklad som du kan köpa till buketten till exempel .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 1.0, nan, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, nan]"
1364,0,Men det är en annan debatt .,Bloggmix 2017,0,"[nan, nan, 0.0, nan, nan, 0.0, nan]"
1365,0,Krille var på väg hem från jobbet och vi smsade lite .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan]"
1366,0,Jag var med i Metro här för någon dag sedan .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan]"
1367,0,Och inte för att prata om hur dyrt det kan vara med julen .,Bloggmix 2017,-1,"[nan, nan, nan, nan, 0.0, nan, nan, -1.0, nan, 0.0, 0.0, nan, 0.0, nan]"
1368,0,"Jag kan vinkla skärmen i vissa lägen , men inte utåt .",Bloggmix 2017,1,"[nan, 1.0, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, nan, nan, nan]"
1369,0,Så vill du lära dig mer om vilka fördelar som finns med att kombinera storytelling med SEO hittar du mer info i detta inlägg hos Viva Media .,Bloggmix 2017,1,"[nan, 0.0, nan, 0.0, nan, nan, nan, nan, 1.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan]"
1370,0,När det väl var dags att börja praktisera så insåg jag en sak .,Bloggmix 2017,0,"[nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1371,−1,Du beter dig som en högstadiemobbare när du skrattar och stirrar på mig när din man skämtar om hur ful jag är .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, nan, nan, nan, nan, 0.0, 1.0, nan, nan, -1.0, nan, 0.0, nan]"
1372,−1,Jag får ont i både axlar och rygg vilket har resulterat i att jag slutade bära Ines i den .,Bloggmix 2017,0,"[nan, 1.0, -1.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan]"
1373,1,Det är jävligt borta bra men fy fan vad skönt att komma hem till sitt eget också .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, 1.0, nan, -1.0, -1.0, nan, 1.0, nan, 1.0, nan, nan, nan, 0.0, nan, nan]"
1374,−1,Jag bet ihop och bad till högre makter att jag skulle slippa det och någon verkade höra mina böner .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, 1.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan]"
1375,0,Så nu denna termin till exempel ska de öva på grodtag och att kunna kombinera ben med armar för att kunna få ett ordentligt simtag .,Bloggmix 2017,1,"[nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 1.0, nan, 0.0, 0.0, nan]"
1376,−1,Tanken var att jag skulle tränat Nicko i onsdags men det blev förhinder .,Bloggmix 2017,0,"[0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1377,−1,Däremot var gårdagen inte lika bra .,Bloggmix 2017,-1,"[nan, -0.0, -0.0, nan, nan, -1.0, nan]"
1378,1,Han är verkligen genomsnäll och trygg .,Bloggmix 2017,1,"[nan, 0.0, nan, 1.0, nan, 1.0, nan]"
1379,1,Tycker om att hästarna får stå ifred och äta sin frukost utan att vi mockar eller byter täcken på dem .,Bloggmix 2017,1,"[0.0, nan, nan, 0.0, 1.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan]"
1380,0,Kristian red också några .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan]"
1381,1,Fast när Måns borrade idag så förde han inte så mycket oväsen .,Bloggmix 2017,0,"[nan, nan, nan, -0.0, nan, nan, -0.0, nan, nan, nan, nan, -0.0, nan]"
1382,−1,"När Prim var med och ville trycka på IPad , då var det inte roligt längre för Tilda .",Bloggmix 2017,0,"[nan, -1.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, -0.0, nan, nan, 1.0, nan, nan, nan, nan]"
1383,0,Rör ihop äggulorna med resten av ingredienserna UTOM citronsaften till en slät smet .,Bloggmix 2017,0,"[0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1384,−1,"Vaken på nätterna och sömnig på dan , men sova får jag inte och är zombie .",Bloggmix 2017,-1,"[0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, -1.0, nan, nan, nan, 0.0, -1.0, nan]"
1385,−1,Åh jäklar vad det tog tid att redigera en liten film .,Bloggmix 2017,0,"[nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
1386,−1,Prim blev så ledsen nu när vi lade oss i sängen .,Bloggmix 2017,-1,"[-1.0, 0.0, nan, -1.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan]"
1387,−1,"Jag går runt i samma slappa kläder i säkert tre dagar nu , inte haft tid för mig själv .",Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, 1.0, 0.0, nan, 1.0, nan, 0.0, nan, nan, nan, -0.0, -0.0, nan, nan, nan, nan]"
1388,−1,I flera fall innehåller den uppenbara felaktigheter .,Bloggmix 2017,-1,"[nan, nan, 0.0, 0.0, nan, 0.0, -1.0, nan]"
1389,−1,Svenska regeringar har alltsedan vi skickade soldater 2002 fört fram vilseledande budskap till allmänheten om vad kriget gäller .,Bloggmix 2017,-1,"[0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, -1.0, 0.0, nan, 0.0, nan, nan, -1.0, 0.0, nan]"
1390,0,Det svenska stridsflyget var med i kampen för friheten i Libyen .,Bloggmix 2017,1,"[nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, 1.0, nan, nan, nan]"
1391,−1,Dessa sanktioner bygger inte på någon som helst realitet .,Bloggmix 2017,1,"[nan, 1.0, -0.0, nan, nan, nan, nan, nan, 0.0, nan]"
1392,−1,Artikeln är full av påståenden som inte backas upp av bevis eller relevant källor .,Bloggmix 2017,1,"[0.0, 0.0, 0.0, nan, 0.0, nan, nan, -0.0, nan, nan, 1.0, nan, 1.0, 0.0, nan]"
1393,0,"Jag skäms inte alls för den artikeln, möjligen att den var för mild i kritiken av Carl Bildt och att det inte fanns utrymme att ta upp förhållandena kring kuppen i Kiev .",Bloggmix 2017,1,"[nan, 1.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 1.0, nan, -1.0, nan, nan, nan, nan, nan, nan, nan, -0.0, -0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan]"
1394,−1,Mer än 60.000 människor torterades och dödades .,Bloggmix 2017,-1,"[nan, nan, nan, 0.0, -1.0, nan, -1.0, nan]"
1395,−1,Oxfam menar i tidigare rapport att den extrema ojämlikheten korrumperar politiken och hindrar den ekonomiska tillväxten .,Bloggmix 2017,-1,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, -1.0, -1.0, 0.0, nan, -1.0, nan, 0.0, 0.0, nan]"
1396,−1,Det är olyckligt att Svenska Freds legitima diskussion i vår artikel blandats samman om frågan om ryskt agerande .,Bloggmix 2017,-1,"[nan, 0.0, -1.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
1397,−1,"En falsk berättelse ger inte bara straffrihet för de skyldiga , men innebär stöd för förövarna .",Bloggmix 2017,-1,"[nan, -1.0, -0.0, -0.0, nan, nan, nan, nan, nan, -1.0, nan, nan, 0.0, 1.0, nan, -1.0, nan]"
1398,0,Det man har tänkt att detta ska vara är amerikansk skiffergas ( fracking ) .,Bloggmix 2017,0,"[nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]"
1399,0,Den frågan överskuggade nästan Barack Obamas avskedstal på tisdagskvällen .,Bloggmix 2017,0,"[nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1400,0,Målsättningen var att sluta ett avtal som gjorde det möjligt att skicka tekniker för att reparera vattenanläggningen .,Bloggmix 2017,1,"[0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, nan, 0.0, 0.0, nan, nan, 1.0, nan, nan]"
1401,1,Det gjorde de rätt i .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, nan]"
1402,−1,"Den som har en åsikt som liknar Kremls , för i själva verket vidare rysk propaganda .",Bloggmix 2017,-1,"[nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, -1.0, nan]"
1403,1,Detta är jag stolt över .,Bloggmix 2017,1,"[nan, 0.0, nan, 1.0, nan, nan]"
1404,−1,"Detta skulle gynna terroristerna på marken , vilka saknar flygvapen och missgynna Syrien & Ryssland .",Bloggmix 2017,-1,"[nan, 0.0, 1.0, -1.0, nan, 0.0, nan, nan, -1.0, 0.0, nan, -1.0, nan, nan, nan, nan]"
1405,−1,Inget stöd finns för detta förstås .,Bloggmix 2017,1,"[nan, 1.0, 0.0, nan, nan, nan, nan]"
1406,−1,Flygplatsen kan falla när som helst .,Bloggmix 2017,1,"[0.0, 1.0, 0.0, nan, nan, nan, nan]"
1407,−1,Men överläggningarna saboterades av Jabhat al-Nusra .,Bloggmix 2017,-1,"[nan, 0.0, -1.0, nan, nan, nan, nan]"
1408,1,Jag ser fram emot att höra publikens åsikter efter sändning .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan]"
1409,−1,"Deras liv har ödelagts av kriget , som dödat hundratusentals och tvingar miljoner på flykt .",Bloggmix 2017,-1,"[nan, 0.0, 0.0, -1.0, nan, -1.0, nan, nan, -1.0, nan, nan, -1.0, 0.0, nan, -1.0, nan]"
1410,−1,Rädslan tar över och begränsar synen på vilka valmöjligheter du har .,Bloggmix 2017,0,"[-1.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 1.0, nan, 0.0, nan]"
1411,1,Och dit är det mycket lägligt att skicka det farliga avfallet .,Bloggmix 2017,-1,"[nan, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan, -1.0, -1.0, nan]"
1412,−1,"Amnesty bör utmana detta brott , inte godkänna det .",Bloggmix 2017,-1,"[nan, 0.0, 0.0, nan, -1.0, nan, nan, -1.0, nan, nan]"
1413,−1,"I USA måste man ha tillgång till miljarder för att kunna delta i presidentval , och röstprocedurer utesluter miljontals medborgare .",Bloggmix 2017,1,"[nan, nan, 0.0, nan, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1414,−1,Två månader senare agerade riksåklagarämbetet med en brådska de saknat när det gällde att få litauiska deltagare i judemorden fällda och i fängelse .,Bloggmix 2017,-1,"[nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, -1.0, nan, nan, 0.0, nan, 1.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, -1.0, nan]"
1415,0,"Krispolitiken har vilat på två centrala program , åtstramning och strukturreformer .",Bloggmix 2017,-1,"[0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, -1.0, nan, nan, nan]"
1416,0,Jag återger detta nedan .,Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan]"
1417,−1,"Låt mig säga det klart och tydligt , jag kommer inte att tillåta att partipolitiska hänsyn undergräver vår nationella säkerhet när oräkneliga människoliv står på spel . ” Några artiklar om Syrien .",Bloggmix 2017,0,"[0.0, nan, 0.0, nan, 1.0, nan, 0.0, nan, nan, -1.0, nan, nan, 1.0, nan, 0.0, 0.0, -1.0, nan, 0.0, 1.0, nan, nan, -1.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan]"
1418,−1,Som systemkritik fungerar Glee betydligt sämre .,Bloggmix 2017,0,"[nan, -1.0, 1.0, nan, 1.0, -1.0, nan]"
